Name,Kitchen,Time,Rate,Price,Metro
KFC,Фастфуд,Открыто до 22:00,,700,Лубянка;Кузнецкий Мост
KFC,Фастфуд,Открыто до 01:00,,700,Комсомольская
KFC,Фастфуд,Открыто до 22:00,,700,Севастопольская;Чертановская
KFC,Фастфуд,Открыто до 23:00,,700,Аннино
KFC,Фастфуд,Открыто до 23:00,,700,Бабушкинская
KFC,Фастфуд,Открыто до 23:00,,700,Каширская;Нахимовский проспект
KFC,Фастфуд,Открыто до 22:00,,700,Тимирязевская
KFC,Фастфуд,Открыто до 00:00,,700,Академическая
KFC,Фастфуд,Открыто до 23:00,,700,Семеновская
KFC,Фастфуд,Открыто до 23:00,,700,Бабушкинская
KFC,Фастфуд,Открыто до 22:00,,700,Коломенская
KFC,Фастфуд,Открыто до 20:00,,700,Румянцево
KFC,Фастфуд,Открыто до 22:00,,700,Речной вокзал
KFC,Фастфуд,Открыто до 22:00,,700,Марьино
KFC,Фастфуд,Открыто до 21:00,,700,Кунцевская
KFC,Фастфуд,Открыто до 22:00,,700,Автозаводская;Дубровка
KFC,Фастфуд,Открыто до 23:00,,700,Чистые пруды;Лубянка
KFC,Фастфуд,Открыто до 23:00,,700,Новогиреево
KFC,Фастфуд,Открыто до 22:00,,700,Автозаводская
KFC,Фастфуд,Открыто до 23:00,,700,Первомайская
KFC,Фастфуд,Открыто до 22:00,,700,Пятницкое шоссе
KFC,Фастфуд,Открыто до 22:00,,700,Юго-Западная
KFC,Фастфуд,Открыто до 22:00,,700,Крымская
KFC,Фастфуд,Открыто до 22:00,,700,Сходненская
KFC,Фастфуд,Открыто до 23:00,,700,Текстильщики
KFC,Фастфуд,Открыто до 23:00,,700,Цветной бульвар;Трубная
KFC,Фастфуд,Открыто до 22:00,,700,Речной вокзал
KFC,Фастфуд,Открыто до 00:00,,700,"Щербинка, Симферопольское ш., 1а, стр. 2"
KFC,Фастфуд,Открыто до 22:00,,700,Фрунзенская
KFC,Фастфуд,Открыто до 23:00,,700,Юго-Западная
KFC,Фастфуд,Открыто до 22:00,,700,Улица Академика Янгеля
KFC,Фастфуд,Открыто до 22:00,,700,Автозаводская
KFC,Фастфуд,Открыто до 22:00,,700,Планерная
KFC,Фастфуд,Открыто до 23:00,,700,Арбатская
KFC,Фастфуд,Открыто до 23:00,,700,Митино
KFC,Фастфуд,Открыто до 22:00,,700,Ясенево
KFC,Фастфуд,Открыто до 23:00,,700,Бауманская
KFC,Фастфуд,Открыто до 00:00,,700,Парк культуры
KFC,Фастфуд,Открыто до 01:00,,700,Дубровка
KFC,Фастфуд,Открыто до 22:00,,700,Алтуфьево
KFC,Фастфуд,Открыто до 22:00,,700,Севастопольская;Каховская
KFC,Фастфуд,Открыто до 23:00,,700,Братиславская
KFC,Фастфуд,Открыто до 00:00,,700,"Бронницы, Льва Толстого, 9"
KFC,Фастфуд,Открыто до 00:00,,700,"Коммунистическая, 10, корп. 1, ТРЦ XL-2"
KFC,Фастфуд,Открыто до 23:00,,700,Новокузнецкая;Третьяковская
KFC,Фастфуд,Открыто до 22:00,,700,Электрозаводская
KFC,Фастфуд,Открыто до 22:00,,700,Жулебино
KFC,Фастфуд,Открыто до 00:00,,700,Бунинская аллея
Khinka Lee,Грузинская кухня,Открыто до 00:00,,700 - 1700,Арбатская
Kia & Coffeeshop Company,Кофейни,Открыто до 20:00,,,Юго-Западная
Kids World,Кафе,Открыто до 23:00,,700,Молодежная;Кунцевская
Kidzrock Café,Кафе,Открыто до 22:00,,700 - 1700,Полежаевская;Хорошево
Kikidze,Грузинская кухня,Открыто до 23:00,,700 - 1700,Белорусская
Kiko,Японская кухня,Открыто до 00:00,,700,"Троицк, Б.Октябрьская, 37а"
Kilim,Средиземноморская кухня,Открыто до 00:00,,1700 - 3000,Кропоткинская
Killfish,Бары,Открыто до 03:00,,700,Новослободская;Менделеевская
Killfish,Бары,Открыто до 05:00,,700,Арбатская
Killfish,Бары,Открыто до 03:00,,700,Курская;Чкаловская
Killfish,Бары,Открыто до 05:00,,700,Чистые пруды;Тургеневская
Kimóna,Паназиатская кухня,Открыто до 23:00,,700 - 1700,Шелепиха
Kimosabi,Японская кухня,Открыто до 22:00,,700 - 1700,Цветной бульвар;Трубная
Kiosk 1936,Кофейни,Открыто до 23:00,,700 - 1700,Чистые пруды;Тургеневская
Kislovsky Taste & Place,,Открыто до 00:00,,1700 - 3000,Библиотека им. Ленина;Арбатская
Kitchen,Кафе,Открыто до 22:00,,700 - 1700,Проспект Вернадского
Kitchen,Кафе,Открыто до 22:00,,700 - 1700,Юго-Западная
Kitchen,Кафе,Открыто до 22:00,,700 - 1700,Новые Черемушки
Kitchen,Кафе,Открыто до 22:00,,700 - 1700,"Родионовская, 12"
Kitchen,Кафе,Открыто до 22:00,,700 - 1700,Владыкино;Тимирязевская
Kitchen,Кафе,Открыто до 23:00,,700 - 1700,Новые Черемушки
Kitchen,Кафе,Открыто до 22:00,,700 - 1700,Коммунарка
Kitchen,Кафе,Открыто до 22:00,,700 - 1700,Крылатское
Kitchen,Кафе,Открыто до 22:00,,700 - 1700,ЦСКА
Kito Poké,Поке,Открыто до 23:00,,700,Цветной бульвар;Трубная
Kito Poké,Поке,Открыто до 22:00,,700,Проспект Вернадского;Новаторская
KK 12/10,Кофейни,Открыто до 23:00,,,Чистые пруды;Лубянка
Kobo,Япония,Открыто до 23:00,,700 - 1700,Павелецкая
Koffee Times,Кофейни,Открыто до 23:00,,700 - 1700,Маяковская
Koi,Японская кухня,Открыто до 22:00,,1700 - 3000,"Одинцовский р-н, пос. Горки-2, Рублево-Успенское ш., 22в, рынок «Рублевский привоз»"
Koi Nori,Паназиатская кухня,Открыто до 22:00,,700 - 1700,Фили
Koji,Доставка,Открыто до 00:00,,3000,Арбатская
Kojiro,Японская кухня,Открыто до 23:00,,700,Фрунзенская;Спортивная
Koko,Кафе,Открыто до 23:00,,700,Автозаводская
Kolbasenstrasse,Кафе,Открыто до 23:00,,700,Бауманская
Kollektiv,Кофейни,Открыто до 20:00,,,"Кутузовский просп., 24"
Kombinat Deli,Кафе,Открыто до 23:00,,700,Новокузнецкая;Третьяковская
Kono,Корейская кухня,Открыто до 00:00,,700,Белорусская
Kook,Корейская кухня,Открыто до 00:00,,700 - 1700,Цветной бульвар;Трубная
Kook,Корейская кухня,Открыто до 00:00,,700 - 1700,Чистые пруды;Лубянка
Kooker's,Фастфуд,Открыто до 23:00,,700,"Сергиево-Посадский р-н, дер. Хотьково, Горбуновская, 65а"
Kopernik,Русская кухня,Открыто до 23:00,,1700 - 3000,Октябрьская;Полянка
Kortiger,Корейская кухня,Открыто до 23:00,,700 - 1700,Добрынинская;Серпуховская
Koupes Bar. Кухня Кипра,Средиземноморская кухня,Открыто до 21:00,,700,Тульская
Koupes Bar. Кухня Кипра,Средиземноморская кухня,Открыто до 21:00,,700,Красносельская;Бауманская
Koupes Bar. Кухня Кипра,Средиземноморская кухня,Открыто до 23:00,,700,Автозаводская
Koupes Bar. Кухня Кипра,Средиземноморская кухня,Открыто до 22:00,,700,ЦСКА
Koupes Bar. Кухня Кипра,Средиземноморская кухня,Открыто до 21:00,,700,Площадь Ильича;Римская
Kozlovna,Чешская кухня,Открыто до 23:00,,700 - 1700,Чистые пруды;Тургеневская
Kozlovna,Пивные рестораны,Открыто до 23:00,,700 - 1700,Тверская;Пушкинская
Kraskovo Wake Park,Кафе,Открыто до 22:00,,700,"Люберецкий р-н, пос. Красково, Озерная, влад. 1, Kraskovo Wake Park"
Krasota,Европейская кухня,Открыто до 00:00,,3000,Библиотека им. Ленина;Арбатская
Krendelcom,Кондитерские,Открыто до 22:00,,,Дмитровская
Krevetka Seafood,Рыба и морепродукты,Открыто до 23:00,,700 - 1700,Речной вокзал;Планерная
Kripto,Кафе,Открыто до 00:00,,700 - 1700,Новые Черемушки
Kristl Loft,Паровые коктейли,Открыто до 02:00,,,Беломорская
Kritikos,Греческая кухня,Открыто до 23:00,,700,Белорусская;Новослободская
Krombacher Beer Kitchen,Немецкая кухня,Открыто до 00:00,,1700 - 3000,Белорусская
